BOOKING_ID,USER_ID,PROPERTY_CODE,BOOKING_DATE,CHECK_IN_DATE,CHECK_OUT_DATE,ROOMS,NIGHTS,ROOM_NIGHTS,REVENUE_DOLLAR
330292848344001,14078967,JAK0038,2024-09-22 00:00:00,2024-10-01 00:00:00,2024-10-03 00:00:00,2,2,4,18.23
612212012811534,2650925,BAN0142,2024-07-10 00:00:00,2024-07-10 00:00:00,2024-07-13 00:00:00,1,3,3,22.90
461513342674979,10641216,YOG0268,2020-05-09 00:00:00,2020-05-17 00:00:00,2020-05-19 00:00:00,1,2,2,14.22
637603128447440,12540457,BAN0310,2020-11-19 00:00:00,2020-11-23 00:00:00,2020-11-25 00:00:00,2,3,6,27.96
320078626645317,3884205,SUR0444,2023-10-04 00:00:00,2023-10-10 00:00:00,2023-10-12 00:00:00,3,3,9,13.81
661228982562077,4666489,JAK0071,2022-07-25 00:00:00,2022-07-25 00:00:00,2022-07-28 00:00:00,1,2,2,23.54
157165386425050,2086319,MAL0123,2022-12-10 00:00:00,2022-12-15 00:00:00,2022-12-18 00:00:00,2,2,4,18.35
934128667576308,4551128,YOG0396,2020-08-26 00:00:00,2020-08-26 00:00:00,2020-08-27 00:00:00,2,2,4,14.22
120428805654891,14888565,YOG0380,2024-03-04 00:00:00,2024-03-11 00:00:00,2024-03-14 00:00:00,1,2,2,22.31
851787328846618,10880008,BAN0368,2020-12-15 00:00:00,2020-12-19 00:00:00,2020-12-21 00:00:00,3,3,9,14.71
854907575054393,6383122,SUR0346,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-20 00:00:00,3,3,9,15.68
190994587761956,7827984,BAN0243,2022-01-18 00:00:00,2022-01-25 00:00:00,2022-01-26 00:00:00,2,3,6,28.31
705752789436323,12808034,JAK0017,2022-05-30 00:00:00,2022-05-31 00:00:00,2022-06-03 00:00:00,2,3,6,16.69
687642555989002,2097340,SUR0346,2023-09-13 00:00:00,2023-09-13 00:00:00,2023-09-14 00:00:00,1,1,1,19.19
568227108893807,9316788,JAK0458,2024-06-07 00:00:00,2024-06-08 00:00:00,2024-06-10 00:00:00,3,1,3,13.65
562355659571960,2880071,BAN0451,2020-01-16 00:00:00,2020-01-20 00:00:00,2020-01-22 00:00:00,2,1,2,23.75
886676466760932,10466003,JAK0311,2023-10-07 00:00:00,2023-10-09 00:00:00,2023-10-10 00:00:00,3,1,3,11.38
948721516408322,5461826,YOG0476,2024-06-13 00:00:00,2024-06-17 00:00:00,2024-06-18 00:00:00,3,2,6,12.51
502758448366410,3814936,YOG0216,2022-05-23 00:00:00,2022-05-24 00:00:00,2022-05-25 00:00:00,1,1,1,26.53
986353661192125,3100564,SUR0223,2022-06-30 00:00:00,2022-06-30 00:00:00,2022-07-02 00:00:00,3,2,6,20.94
186061778977413,1336690,BAN0334,2024-07-30 00:00:00,2024-08-02 00:00:00,2024-08-05 00:00:00,1,3,3,13.03
660006481966433,14288012,SUR0118,2022-04-13 00:00:00,2022-04-17 00:00:00,2022-04-19 00:00:00,1,2,2,18.25
953602324509033,11079632,SUR0344,2020-09-13 00:00:00,2020-09-17 00:00:00,2020-09-20 00:00:00,3,3,9,21.59
617766288313225,5531939,JAK0426,2023-08-23 00:00:00,2023-08-23 00:00:00,2023-08-25 00:00:00,1,2,2,21.38
761993388323271,8556688,MAL0177,2021-09-25 00:00:00,2021-09-30 00:00:00,2021-10-01 00:00:00,1,2,2,21.57
351995677207659,11039557,SUR0348,2023-08-12 00:00:00,2023-08-13 00:00:00,2023-08-15 00:00:00,2,1,2,17.12
224243078272010,4217224,JAK0355,2024-05-16 00:00:00,2024-05-16 00:00:00,2024-05-19 00:00:00,3,3,9,29.87
878199264612425,4006897,BAN0176,2020-08-07 00:00:00,2020-08-07 00:00:00,2020-08-08 00:00:00,3,1,3,29.38
965536236972656,13340301,BAN0448,2024-07-17 00:00:00,2024-07-18 00:00:00,2024-07-19 00:00:00,3,3,9,11.39
553660992044345,4535247,MAL0220,2024-06-11 00:00:00,2024-06-15 00:00:00,2024-06-16 00:00:00,2,2,4,29.57
391132738220351,11438944,SUR0398,2021-05-03 00:00:00,2021-05-03 00:00:00,2021-05-06 00:00:00,1,3,3,11.86
332914151659213,14626396,JAK0080,2022-03-13 00:00:00,2022-03-13 00:00:00,2022-03-15 00:00:00,1,3,3,16.82
500977138650485,4437414,YOG0005,2023-05-09 00:00:00,2023-05-17 00:00:00,2023-05-20 00:00:00,2,1,2,20.44
506099937108113,5354629,JAK0419,2022-09-06 00:00:00,2022-09-07 00:00:00,2022-09-10 00:00:00,3,3,9,29.68
205160214787030,11503061,SUR0092,2020-12-02 00:00:00,2020-12-03 00:00:00,2020-12-04 00:00:00,1,3,3,19.85
126256769328316,10367397,MAL0141,2021-02-07 00:00:00,2021-02-08 00:00:00,2021-02-10 00:00:00,2,3,6,11.86
839279029153659,11311294,MAL0209,2024-07-24 00:00:00,2024-07-25 00:00:00,2024-07-28 00:00:00,3,2,6,14.18
739362647284970,10234106,BAN0091,2020-06-15 00:00:00,2020-06-15 00:00:00,2020-06-16 00:00:00,1,1,1,26.61
851693210751970,1005054,YOG0060,2023-09-11 00:00:00,2023-09-14 00:00:00,2023-09-16 00:00:00,1,3,3,21.90
228895248020695,1064937,JAK0442,2020-05-03 00:00:00,2020-05-08 00:00:00,2020-05-10 00:00:00,2,2,4,19.51
495260316814922,2893254,JAK0155,2024-09-06 00:00:00,2024-09-09 00:00:00,2024-09-12 00:00:00,3,2,6,28.54
676490715864927,5993308,BAN0332,2020-07-05 00:00:00,2020-07-05 00:00:00,2020-07-06 00:00:00,2,3,6,27.35
353207825657482,3218122,BAN0112,2023-04-15 00:00:00,2023-04-21 00:00:00,2023-04-23 00:00:00,3,2,6,20.00
931702963133680,3402313,YOG0450,2024-01-06 00:00:00,2024-01-08 00:00:00,2024-01-10 00:00:00,2,1,2,24.98
638180346094947,2706471,YOG0481,2023-12-12 00:00:00,2023-12-18 00:00:00,2023-12-20 00:00:00,2,1,2,24.10
482886233734531,2866695,SUR0485,2020-02-01 00:00:00,2020-02-05 00:00:00,2020-02-08 00:00:00,1,3,3,19.31
894191493169785,10411891,JAK0489,2022-07-17 00:00:00,2022-07-17 00:00:00,2022-07-18 00:00:00,1,2,2,21.22
161598855749957,14199802,JAK0061,2024-05-03 00:00:00,2024-05-04 00:00:00,2024-05-07 00:00:00,3,2,6,26.59
194600942581815,5960693,BAN0156,2021-09-03 00:00:00,2021-09-09 00:00:00,2021-09-11 00:00:00,2,2,4,10.95
314036631737407,2619132,YOG0399,2022-10-19 00:00:00,2022-10-24 00:00:00,2022-10-26 00:00:00,2,2,4,26.95
555454999052602,9245075,BAN0462,2020-07-28 00:00:00,2020-07-31 00:00:00,2020-08-02 00:00:00,3,2,6,11.89
501378708916750,1066789,YOG0493,2024-03-20 00:00:00,2024-03-20 00:00:00,2024-03-23 00:00:00,1,1,1,16.77
541107300996946,9573790,SUR0369,2020-11-03 00:00:00,2020-11-04 00:00:00,2020-11-07 00:00:00,1,1,1,26.05
714176795998102,2813651,JAK0161,2020-02-03 00:00:00,2020-02-03 00:00:00,2020-02-05 00:00:00,2,1,2,22.50
737655903107917,11438944,YOG0297,2024-07-19 00:00:00,2024-07-23 00:00:00,2024-07-25 00:00:00,2,1,2,10.14
569866634400710,14315550,SUR0201,2021-06-30 00:00:00,2021-07-01 00:00:00,2021-07-02 00:00:00,2,2,4,15.66
224286499480043,14615261,JAK0089,2021-01-23 00:00:00,2021-01-30 00:00:00,2021-02-01 00:00:00,1,2,2,12.58
960763017039743,6656793,YOG0241,2022-06-29 00:00:00,2022-06-29 00:00:00,2022-07-01 00:00:00,2,2,4,16.98
423520612949835,8729864,BAN0011,2023-06-16 00:00:00,2023-06-20 00:00:00,2023-06-23 00:00:00,3,2,6,21.94
642113552703020,11798229,YOG0357,2022-08-03 00:00:00,2022-08-08 00:00:00,2022-08-10 00:00:00,3,3,9,25.11
841351570679858,3673960,YOG0342,2024-04-15 00:00:00,2024-04-18 00:00:00,2024-04-21 00:00:00,3,1,3,29.08
986277295208898,14282850,SUR0211,2023-05-06 00:00:00,2023-05-08 00:00:00,2023-05-10 00:00:00,3,1,3,23.45
457594939740032,2520398,YOG0032,2023-07-19 00:00:00,2023-07-19 00:00:00,2023-07-21 00:00:00,2,2,4,20.48
602528390594427,1159238,YOG0438,2023-09-10 00:00:00,2023-09-10 00:00:00,2023-09-13 00:00:00,3,3,9,17.21
113769555934745,13734588,SUR0019,2020-06-28 00:00:00,2020-06-28 00:00:00,2020-06-30 00:00:00,3,1,3,24.93
140095155879080,9662305,YOG0309,2020-07-28 00:00:00,2020-08-02 00:00:00,2020-08-03 00:00:00,2,2,4,18.84
708395318502234,12853509,JAK0442,2020-11-02 00:00:00,2020-11-09 00:00:00,2020-11-11 00:00:00,2,2,4,27.32
682536414913811,5080538,YOG0424,2021-02-18 00:00:00,2021-02-21 00:00:00,2021-02-23 00:00:00,2,1,2,21.63
159749281456814,9100409,BAN0306,2022-03-16 00:00:00,2022-03-17 00:00:00,2022-03-20 00:00:00,1,2,2,21.59
385438510351889,10556405,SUR0326,2020-12-29 00:00:00,2020-12-29 00:00:00,2020-12-30 00:00:00,2,2,4,26.15
688088243424313,1268041,BAN0113,2021-07-08 00:00:00,2021-07-08 00:00:00,2021-07-11 00:00:00,1,1,1,25.90
157500038894771,14968262,SUR0341,2023-04-09 00:00:00,2023-04-13 00:00:00,2023-04-16 00:00:00,2,1,2,14.98
731549659626163,6691499,JAK0075,2024-04-18 00:00:00,2024-04-21 00:00:00,2024-04-24 00:00:00,2,1,2,26.55
211238724076583,3614279,MAL0281,2020-01-26 00:00:00,2020-01-28 00:00:00,2020-01-30 00:00:00,1,2,2,28.44
236229004066686,3614279,MAL0354,2023-02-24 00:00:00,2023-02-24 00:00:00,2023-02-25 00:00:00,1,2,2,19.61
555418170989526,8862096,BAN0034,2022-12-04 00:00:00,2022-12-06 00:00:00,2022-12-09 00:00:00,1,1,1,15.29
794592732466459,1654979,BAN0100,2023-03-25 00:00:00,2023-03-25 00:00:00,2023-03-26 00:00:00,2,1,2,29.18
857110899757070,4678150,SUR0402,2023-08-31 00:00:00,2023-09-09 00:00:00,2023-09-12 00:00:00,1,1,1,21.76
351970283250737,2637648,BAN0142,2021-10-26 00:00:00,2021-10-27 00:00:00,2021-10-30 00:00:00,2,3,6,14.15
931482829665636,3435971,SUR0191,2023-09-30 00:00:00,2023-10-05 00:00:00,2023-10-07 00:00:00,1,3,3,14.23
980898680281777,9083625,SUR0222,2020-07-20 00:00:00,2020-07-25 00:00:00,2020-07-27 00:00:00,1,1,1,25.78
555613780189123,12673148,YOG0406,2024-04-24 00:00:00,2024-04-24 00:00:00,2024-04-26 00:00:00,1,1,1,25.38
951642670712114,14145674,JAK0445,2024-06-05 00:00:00,2024-06-06 00:00:00,2024-06-09 00:00:00,1,1,1,15.41
650202249487986,9250372,SUR0238,2020-07-21 00:00:00,2020-07-28 00:00:00,2020-07-29 00:00:00,3,1,3,17.09
724423474852560,6378804,BAN0100,2023-06-30 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00,1,1,1,12.55
502170257421471,1168082,MAL0377,2022-10-15 00:00:00,2022-10-16 00:00:00,2022-10-17 00:00:00,3,1,3,19.87
100147082107357,10871784,JAK0160,2024-06-09 00:00:00,2024-06-12 00:00:00,2024-06-13 00:00:00,3,2,6,15.84
857506124075861,1387794,JAK0197,2020-02-12 00:00:00,2020-02-12 00:00:00,2020-02-13 00:00:00,1,2,2,26.78
758483449897696,1409438,JAK0479,2023-09-10 00:00:00,2023-09-10 00:00:00,2023-09-13 00:00:00,3,1,3,24.65
929029919424043,8403146,YOG0288,2021-08-24 00:00:00,2021-08-25 00:00:00,2021-08-26 00:00:00,1,3,3,23.50
881887698284783,11392547,MAL0452,2022-07-09 00:00:00,2022-07-09 00:00:00,2022-07-12 00:00:00,2,2,4,28.32
981904792071798,7874700,MAL0281,2023-11-07 00:00:00,2023-11-07 00:00:00,2023-11-10 00:00:00,1,2,2,17.70
924013277079767,7495750,SUR0003,2020-06-09 00:00:00,2020-06-10 00:00:00,2020-06-13 00:00:00,1,2,2,12.08
481646641683732,14727077,MAL0123,2022-08-06 00:00:00,2022-08-06 00:00:00,2022-08-08 00:00:00,2,3,6,14.23
457990543877758,4328185,JAK0048,2023-09-08 00:00:00,2023-09-13 00:00:00,2023-09-16 00:00:00,3,2,6,22.22
403933496909287,3451091,BAN0334,2022-05-21 00:00:00,2022-05-23 00:00:00,2022-05-25 00:00:00,3,3,9,24.56
326819676008960,10549245,YOG0134,2022-07-16 00:00:00,2022-07-17 00:00:00,2022-07-20 00:00:00,1,3,3,13.00
737206563108611,9245593,YOG0295,2021-04-28 00:00:00,2021-04-29 00:00:00,2021-05-02 00:00:00,1,3,3,16.94
142010698920740,8989242,JAK0328,2021-04-21 00:00:00,2021-04-21 00:00:00,2021-04-23 00:00:00,2,1,2,27.08
439701544735435,7193597,SUR0083,2023-11-12 00:00:00,2023-11-14 00:00:00,2023-11-16 00:00:00,3,1,3,28.53
778313432824642,9276506,SUR0092,2023-12-19 00:00:00,2023-12-19 00:00:00,2023-12-22 00:00:00,3,2,6,22.80
661154328752332,1466158,YOG0234,2020-11-30 00:00:00,2020-12-06 00:00:00,2020-12-07 00:00:00,2,3,6,17.68
663718857043837,3074886,BAN0494,2020-12-08 00:00:00,2020-12-10 00:00:00,2020-12-11 00:00:00,3,1,3,20.87
597952423875651,6959906,MAL0012,2021-10-19 00:00:00,2021-10-20 00:00:00,2021-10-21 00:00:00,3,1,3,27.21
749326666685863,8402792,SUR0248,2021-05-08 00:00:00,2021-05-09 00:00:00,2021-05-11 00:00:00,3,1,3,12.31
796879135406454,8523669,MAL0272,2020-09-06 00:00:00,2020-09-10 00:00:00,2020-09-11 00:00:00,2,2,4,12.88
105597541549740,8188992,BAN0146,2024-02-17 00:00:00,2024-02-20 00:00:00,2024-02-22 00:00:00,1,2,2,28.93
978460697171360,4006897,BAN0237,2020-03-10 00:00:00,2020-03-13 00:00:00,2020-03-14 00:00:00,1,3,3,27.20
912855395304627,11498693,MAL0024,2021-03-15 00:00:00,2021-03-16 00:00:00,2021-03-18 00:00:00,1,2,2,27.61
445315578272952,11961631,YOG0395,2022-07-07 00:00:00,2022-07-10 00:00:00,2022-07-11 00:00:00,3,1,3,15.04
142892049203734,6347358,BAN0149,2021-09-03 00:00:00,2021-09-03 00:00:00,2021-09-05 00:00:00,2,1,2,17.41
337378008160687,11311294,YOG0165,2022-08-22 00:00:00,2022-08-23 00:00:00,2022-08-26 00:00:00,1,3,3,20.75
833700330103398,5192593,MAL0400,2023-09-02 00:00:00,2023-09-02 00:00:00,2023-09-03 00:00:00,3,1,3,26.04
509169678299585,5062427,YOG0465,2020-07-23 00:00:00,2020-07-23 00:00:00,2020-07-26 00:00:00,3,3,9,19.36
868236638060547,2893254,BAN0461,2024-04-05 00:00:00,2024-04-06 00:00:00,2024-04-07 00:00:00,2,1,2,21.11
131085917622566,3884205,SUR0401,2021-09-15 00:00:00,2021-09-15 00:00:00,2021-09-17 00:00:00,1,3,3,28.69
627319051707265,13458424,SUR0232,2021-06-13 00:00:00,2021-06-16 00:00:00,2021-06-18 00:00:00,3,2,6,29.96
275191572557128,2382984,MAL0415,2023-10-15 00:00:00,2023-10-15 00:00:00,2023-10-17 00:00:00,3,3,9,13.66
672504397172016,14753272,MAL0074,2024-03-16 00:00:00,2024-03-18 00:00:00,2024-03-21 00:00:00,2,2,4,29.46
998428987130736,5384011,JAK0427,2021-05-01 00:00:00,2021-05-03 00:00:00,2021-05-06 00:00:00,3,1,3,15.19
439156742458283,10323019,SUR0470,2021-07-03 00:00:00,2021-07-07 00:00:00,2021-07-08 00:00:00,3,2,6,13.44
790687191547475,13169221,BAN0314,2020-08-31 00:00:00,2020-09-05 00:00:00,2020-09-07 00:00:00,3,2,6,26.10
662968899015723,3333579,JAK0104,2023-01-30 00:00:00,2023-01-31 00:00:00,2023-02-03 00:00:00,1,1,1,23.53
981277471718436,5272791,BAN0498,2021-06-18 00:00:00,2021-06-21 00:00:00,2021-06-23 00:00:00,3,2,6,16.31
410736219004025,10556689,SUR0414,2021-03-11 00:00:00,2021-03-11 00:00:00,2021-03-14 00:00:00,1,3,3,22.65
539353358708607,3947278,BAN0461,2023-04-17 00:00:00,2023-04-21 00:00:00,2023-04-23 00:00:00,1,2,2,19.39
750009796436999,13955382,JAK0071,2020-12-21 00:00:00,2020-12-21 00:00:00,2020-12-23 00:00:00,2,3,6,27.00
918442197216798,10446438,BAN0136,2022-12-14 00:00:00,2022-12-17 00:00:00,2022-12-18 00:00:00,2,2,4,12.08
304057327511352,11961631,YOG0058,2024-08-03 00:00:00,2024-08-08 00:00:00,2024-08-11 00:00:00,3,3,9,28.01
315990491960442,4774003,YOG0496,2024-06-23 00:00:00,2024-06-25 00:00:00,2024-06-26 00:00:00,2,3,6,21.39
600994141039030,14615261,JAK0252,2021-09-19 00:00:00,2021-09-19 00:00:00,2021-09-21 00:00:00,2,3,6,17.70
953864417944324,8489784,JAK0231,2024-09-03 00:00:00,2024-09-08 00:00:00,2024-09-11 00:00:00,2,1,2,15.17
142283651405743,3967000,MAL0400,2022-06-12 00:00:00,2022-06-12 00:00:00,2022-06-13 00:00:00,2,2,4,13.58
313152358166024,5229416,BAN0262,2020-07-20 00:00:00,2020-07-20 00:00:00,2020-07-21 00:00:00,1,1,1,10.14
807673826501926,2619132,MAL0292,2022-11-11 00:00:00,2022-11-12 00:00:00,2022-11-13 00:00:00,2,1,2,19.06
491837875453041,13797163,BAN0016,2022-05-23 00:00:00,2022-05-23 00:00:00,2022-05-25 00:00:00,1,1,1,14.40
601360370858990,5639210,JAK0464,2023-07-09 00:00:00,2023-07-11 00:00:00,2023-07-14 00:00:00,3,3,9,12.07
314280519093717,4038557,MAL0362,2020-08-17 00:00:00,2020-08-19 00:00:00,2020-08-20 00:00:00,3,3,9,18.20
332794852966028,11392547,JAK0266,2024-05-04 00:00:00,2024-05-04 00:00:00,2024-05-06 00:00:00,3,2,6,25.62
847456341228693,7798696,MAL0126,2022-05-13 00:00:00,2022-05-13 00:00:00,2022-05-14 00:00:00,1,3,3,27.31
549763349210682,14347232,MAL0239,2023-02-28 00:00:00,2023-03-06 00:00:00,2023-03-08 00:00:00,3,1,3,27.67
209938636859680,6750993,YOG0473,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-05 00:00:00,1,2,2,28.34
638537729639987,10045054,YOG0490,2024-02-29 00:00:00,2024-02-29 00:00:00,2024-03-03 00:00:00,1,2,2,10.52
900284385380984,8328790,YOG0032,2023-11-05 00:00:00,2023-11-07 00:00:00,2023-11-10 00:00:00,2,1,2,11.33
459129376871527,10411891,BAN0379,2023-06-20 00:00:00,2023-06-29 00:00:00,2023-07-01 00:00:00,2,2,4,20.27
986304125021664,1387674,YOG0268,2024-07-26 00:00:00,2024-07-28 00:00:00,2024-07-30 00:00:00,1,2,2,28.21
206950885084455,4520904,JAK0031,2022-11-11 00:00:00,2022-11-11 00:00:00,2022-11-12 00:00:00,1,3,3,14.08
741242363801636,2825001,SUR0166,2020-03-15 00:00:00,2020-03-17 00:00:00,2020-03-18 00:00:00,3,2,6,22.47
634899232236371,14615261,BAN0360,2024-01-11 00:00:00,2024-01-14 00:00:00,2024-01-16 00:00:00,1,3,3,21.17
918083163873212,11459048,YOG0468,2023-05-20 00:00:00,2023-05-22 00:00:00,2023-05-24 00:00:00,2,3,6,14.17
859064781195742,2563938,MAL0001,2020-08-09 00:00:00,2020-08-09 00:00:00,2020-08-12 00:00:00,3,2,6,10.04
937163281849998,5700479,YOG0058,2024-04-16 00:00:00,2024-04-17 00:00:00,2024-04-19 00:00:00,1,2,2,29.06
323953380887114,10339270,YOG0008,2021-08-31 00:00:00,2021-08-31 00:00:00,2021-09-02 00:00:00,2,2,4,16.25
609558561511563,7915441,MAL0053,2023-09-12 00:00:00,2023-09-18 00:00:00,2023-09-19 00:00:00,3,3,9,10.13
989011302338762,9711603,BAN0172,2023-02-04 00:00:00,2023-02-07 00:00:00,2023-02-08 00:00:00,1,2,2,23.03
775637747385851,9635453,MAL0001,2022-08-10 00:00:00,2022-08-14 00:00:00,2022-08-16 00:00:00,1,3,3,14.18
464732937320079,10133837,MAL0446,2021-10-15 00:00:00,2021-10-21 00:00:00,2021-10-24 00:00:00,1,1,1,14.56
374103078071315,10483454,JAK0390,2020-06-09 00:00:00,2020-06-11 00:00:00,2020-06-13 00:00:00,2,3,6,25.12
258713349255213,13917424,MAL0337,2022-02-01 00:00:00,2022-02-04 00:00:00,2022-02-06 00:00:00,3,1,3,13.98
795464792499656,13710523,BAN0368,2023-03-04 00:00:00,2023-03-04 00:00:00,2023-03-05 00:00:00,1,2,2,15.55
820602835769037,4520904,JAK0266,2020-10-09 00:00:00,2020-10-09 00:00:00,2020-10-10 00:00:00,2,2,4,17.45
993529640281736,2115931,BAN0046,2020-12-08 00:00:00,2020-12-08 00:00:00,2020-12-10 00:00:00,1,2,2,18.30
484035312488066,4488821,SUR0055,2024-03-04 00:00:00,2024-03-06 00:00:00,2024-03-09 00:00:00,3,2,6,26.61
238798966589684,6116195,JAK0466,2022-03-22 00:00:00,2022-03-23 00:00:00,2022-03-24 00:00:00,1,2,2,17.53
181629154296734,7458589,SUR0254,2023-01-27 00:00:00,2023-01-27 00:00:00,2023-01-30 00:00:00,2,3,6,18.02
798795204335929,14596468,BAN0082,2023-09-02 00:00:00,2023-09-07 00:00:00,2023-09-08 00:00:00,3,1,3,12.41
505322537870305,10403338,YOG0396,2024-01-22 00:00:00,2024-01-22 00:00:00,2024-01-25 00:00:00,2,1,2,25.85
302909226517592,9983821,SUR0408,2022-05-19 00:00:00,2022-05-19 00:00:00,2022-05-21 00:00:00,1,3,3,21.36
965107763727369,1827699,JAK0419,2024-09-17 00:00:00,2024-09-18 00:00:00,2024-09-19 00:00:00,3,1,3,16.55
382196909616551,5017144,YOG0131,2021-03-03 00:00:00,2021-03-04 00:00:00,2021-03-07 00:00:00,2,1,2,24.15
537865942189881,7495750,YOG0106,2024-07-17 00:00:00,2024-07-17 00:00:00,2024-07-18 00:00:00,3,1,3,17.92
154278536106001,13255657,JAK0410,2022-06-21 00:00:00,2022-06-21 00:00:00,2022-06-23 00:00:00,1,1,1,12.30
433690581332141,10416356,MAL0367,2020-05-02 00:00:00,2020-05-03 00:00:00,2020-05-06 00:00:00,3,1,3,29.01
252742804043493,2227570,BAN0243,2024-06-14 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,2,1,2,23.61
500781547774418,12527751,YOG0069,2020-01-01 00:00:00,2020-01-02 00:00:00,2020-01-03 00:00:00,2,2,4,20.66
170099814058016,5982222,MAL0121,2023-05-23 00:00:00,2023-05-24 00:00:00,2023-05-26 00:00:00,3,1,3,25.84
189980020445450,8922581,JAK0276,2020-11-27 00:00:00,2020-12-02 00:00:00,2020-12-04 00:00:00,3,3,9,14.76
563405493487807,1238412,YOG0335,2021-07-14 00:00:00,2021-07-16 00:00:00,2021-07-17 00:00:00,1,3,3,16.65
615692065066123,1387674,SUR0222,2023-09-02 00:00:00,2023-09-07 00:00:00,2023-09-08 00:00:00,3,3,9,28.73
926693801850199,7495750,MAL0433,2022-03-08 00:00:00,2022-03-08 00:00:00,2022-03-11 00:00:00,1,3,3,22.34
112088534566581,4678150,JAK0197,2022-11-28 00:00:00,2022-11-29 00:00:00,2022-11-30 00:00:00,2,1,2,12.84
212568992032257,11972384,YOG0300,2024-09-25 00:00:00,2024-09-26 00:00:00,2024-09-28 00:00:00,1,3,3,17.25
142562848401186,11792927,YOG0032,2022-03-07 00:00:00,2022-03-09 00:00:00,2022-03-10 00:00:00,1,2,2,23.69
464212690358224,3968071,BAN0196,2022-01-29 00:00:00,2022-02-02 00:00:00,2022-02-03 00:00:00,1,1,1,26.33
887005307632412,9100409,YOG0313,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-09-03 00:00:00,3,1,3,17.10
429324106897907,6700196,SUR0166,2023-12-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00,1,2,2,29.59
215640883125305,3866111,JAK0098,2021-09-23 00:00:00,2021-09-27 00:00:00,2021-09-30 00:00:00,1,1,1,24.37
331471230812687,13187364,SUR0092,2023-10-21 00:00:00,2023-10-21 00:00:00,2023-10-24 00:00:00,2,2,4,10.65
462065119002802,2563938,YOG0421,2021-01-27 00:00:00,2021-01-28 00:00:00,2021-01-29 00:00:00,2,3,6,10.84
857369651558199,13197639,JAK0464,2021-06-01 00:00:00,2021-06-01 00:00:00,2021-06-03 00:00:00,3,2,6,19.25
652305499173593,7650244,SUR0135,2023-01-22 00:00:00,2023-01-25 00:00:00,2023-01-28 00:00:00,1,3,3,26.70
524677095645535,8926469,SUR0201,2021-10-08 00:00:00,2021-10-08 00:00:00,2021-10-10 00:00:00,3,1,3,26.75
371811064812840,3814936,JAK0474,2022-05-09 00:00:00,2022-05-11 00:00:00,2022-05-14 00:00:00,2,1,2,27.14
771321863035345,3968071,BAN0371,2020-01-25 00:00:00,2020-01-26 00:00:00,2020-01-27 00:00:00,3,1,3,18.71
926169179171190,4006922,BAN0462,2024-01-18 00:00:00,2024-01-18 00:00:00,2024-01-20 00:00:00,3,1,3,28.33
454069211756811,9740455,JAK0057,2020-04-16 00:00:00,2020-04-20 00:00:00,2020-04-21 00:00:00,3,2,6,27.37
563782775507464,2119437,JAK0240,2020-10-02 00:00:00,2020-10-07 00:00:00,2020-10-10 00:00:00,3,2,6,12.41
610084370973696,7798696,JAK0040,2020-12-27 00:00:00,2020-12-28 00:00:00,2020-12-31 00:00:00,3,3,9,27.54
152373895754644,11396395,SUR0088,2020-02-24 00:00:00,2020-03-02 00:00:00,2020-03-04 00:00:00,3,1,3,27.92
446538918698960,13840428,YOG0313,2023-02-26 00:00:00,2023-03-01 00:00:00,2023-03-04 00:00:00,2,1,2,25.34
599024806614642,8918361,JAK0071,2022-10-24 00:00:00,2022-10-29 00:00:00,2022-10-30 00:00:00,2,2,4,13.36
760226882795292,1702050,YOG0465,2021-04-15 00:00:00,2021-04-15 00:00:00,2021-04-17 00:00:00,1,1,1,16.57
728989840426801,7390752,MAL0308,2024-05-04 00:00:00,2024-05-04 00:00:00,2024-05-07 00:00:00,1,1,1,17.71
407369273170169,8729864,SUR0326,2022-04-02 00:00:00,2022-04-05 00:00:00,2022-04-08 00:00:00,2,3,6,17.59
404620843340110,5080538,YOG0403,2020-07-14 00:00:00,2020-07-20 00:00:00,2020-07-23 00:00:00,2,2,4,15.60
740688738373848,13959182,BAN0122,2020-08-19 00:00:00,2020-08-19 00:00:00,2020-08-20 00:00:00,1,2,2,11.09
375777344591258,5417608,YOG0342,2024-03-09 00:00:00,2024-03-09 00:00:00,2024-03-11 00:00:00,1,2,2,29.95
658289778431290,6511520,YOG0396,2023-04-13 00:00:00,2023-04-13 00:00:00,2023-04-14 00:00:00,3,3,9,19.45
101428206701933,9698353,JAK0067,2024-08-15 00:00:00,2024-08-18 00:00:00,2024-08-19 00:00:00,1,3,3,14.72
784032157237606,13431838,MAL0235,2020-04-13 00:00:00,2020-04-13 00:00:00,2020-04-15 00:00:00,1,2,2,19.29
997195284401761,8806138,SUR0344,2021-10-07 00:00:00,2021-10-12 00:00:00,2021-10-13 00:00:00,1,3,3,26.79
858698741815142,11542893,YOG0313,2022-06-28 00:00:00,2022-06-30 00:00:00,2022-07-03 00:00:00,3,1,3,17.33
232112605232877,8918361,BAN0457,2020-07-30 00:00:00,2020-07-31 00:00:00,2020-08-01 00:00:00,1,2,2,15.46
